timestamp_utc,city,latitude,longitude,pm2_5,pm10,co,no2,so2,o3,us_aqi
2026-08-26 07:00:00+00:00,Lahore,31.5204,74.3587,56.1,80.6,512.0,3.7,21.9,266.0,163.0
2026-08-26 08:00:00+00:00,Lahore,31.5204,74.3587,53.0,76.4,489.0,4.3,19.0,260.0,163.0
2026-08-26 09:00:00+00:00,Lahore,31.5204,74.3587,49.9,72.4,500.0,5.9,16.6,249.0,164.0
2026-08-26 10:00:00+00:00,Lahore,31.5204,74.3587,47.7,69.4,436.0,4.1,14.9,239.0,186.0
2026-08-26 11:00:00+00:00,Lahore,31.5204,74.3587,45.6,66.6,407.0,3.4,13.8,223.0,206.0
2026-08-26 12:00:00+00:00,Lahore,31.5204,74.3587,44.8,64.0,710.0,13.1,14.0,196.0,214.0
2026-08-26 13:00:00+00:00,Lahore,31.5204,74.3587,49.9,66.6,1721.0,43.6,16.5,148.0,217.0
2026-08-26 14:00:00+00:00,Lahore,31.5204,74.3587,66.4,83.1,3065.0,84.6,20.3,89.0,213.0
2026-08-26 15:00:00+00:00,Lahore,31.5204,74.3587,82.7,99.4,3912.0,114.4,23.4,44.0,202.0
2026-08-26 16:00:00+00:00,Lahore,31.5204,74.3587,99.4,115.9,3838.0,123.1,25.0,25.0,168.0
2026-08-26 17:00:00+00:00,Lahore,31.5204,74.3587,105.9,121.5,3268.0,120.6,25.8,20.0,164.0
2026-08-26 18:00:00+00:00,Lahore,31.5204,74.3587,96.9,110.8,2647.0,115.4,25.7,18.0,165.0
2026-08-17 00:00:00+00:00,Peshawar,34.0151,71.5249,41.4,46.3,353.0,21.2,7.9,52.0,122.0
2026-08-17 01:00:00+00:00,Peshawar,34.0151,71.5249,46.2,50.4,435.0,20.1,9.1,68.0,119.0
2026-08-17 02:00:00+00:00,Peshawar,34.0151,71.5249,46.1,52.3,572.0,18.3,10.7,91.0,117.0
2026-08-17 03:00:00+00:00,Peshawar,34.0151,71.5249,39.6,51.2,659.0,15.9,11.7,114.0,114.0
2026-08-17 04:00:00+00:00,Peshawar,34.0151,71.5249,38.5,53.4,642.0,12.1,11.5,138.0,113.0
2026-08-17 05:00:00+00:00,Peshawar,34.0151,71.5249,38.3,54.1,575.0,7.6,10.6,162.0,112.0
2026-08-17 06:00:00+00:00,Peshawar,34.0151,71.5249,38.1,54.0,513.0,4.2,9.6,179.0,111.0
2026-08-17 07:00:00+00:00,Peshawar,34.0151,71.5249,35.6,50.4,471.0,2.9,8.7,185.0,111.0
2026-08-17 08:00:00+00:00,Peshawar,34.0151,71.5249,33.6,47.6,435.0,2.8,7.8,184.0,111.0
2026-08-17 09:00:00+00:00,Peshawar,34.0151,71.5249,32.1,45.6,412.0,3.1,7.0,180.0,111.0
2026-08-17 10:00:00+00:00,Peshawar,34.0151,71.5249,32.5,46.9,400.0,3.0,6.5,175.0,129.0
2026-08-17 11:00:00+00:00,Peshawar,34.0151,71.5249,32.6,47.0,401.0,3.2,6.1,166.0,147.0
2026-08-17 12:00:00+00:00,Peshawar,34.0151,71.5249,37.7,55.2,439.0,5.2,5.8,150.0,156.0
2026-08-17 13:00:00+00:00,Peshawar,34.0151,71.5249,38.9,54.8,550.0,12.3,6.4,131.0,158.0
2026-08-17 14:00:00+00:00,Peshawar,34.0151,71.5249,44.9,56.8,698.0,22.0,7.2,104.0,153.0
2026-08-17 15:00:00+00:00,Peshawar,34.0151,71.5249,49.2,60.5,788.0,29.6,8.0,82.0,138.0
2026-08-17 16:00:00+00:00,Peshawar,34.0151,71.5249,53.0,63.1,775.0,33.0,8.7,70.0,116.0
2026-08-17 17:00:00+00:00,Peshawar,34.0151,71.5249,56.2,65.4,705.0,34.2,9.3,64.0,115.0
2026-08-17 18:00:00+00:00,Peshawar,34.0151,71.5249,58.4,67.5,624.0,34.3,9.6,59.0,117.0
2026-08-17 19:00:00+00:00,Peshawar,34.0151,71.5249,57.6,66.1,537.0,33.7,9.5,54.0,118.0
2026-08-17 20:00:00+00:00,Peshawar,34.0151,71.5249,57.0,64.5,440.0,31.9,9.1,50.0,119.0
2026-08-17 21:00:00+00:00,Peshawar,34.0151,71.5249,57.4,65.0,366.0,29.3,8.7,50.0,120.0
2026-08-17 22:00:00+00:00,Peshawar,34.0151,71.5249,53.9,62.2,325.0,25.1,8.3,56.0,121.0
2026-08-17 23:00:00+00:00,Peshawar,34.0151,71.5249,52.6,59.8,307.0,19.9,8.0,65.0,122.0
2026-08-18 00:00:00+00:00,Peshawar,34.0151,71.5249,42.8,50.8,312.0,14.1,7.8,85.0,123.0
2026-08-18 01:00:00+00:00,Peshawar,34.0151,71.5249,41.2,48.7,355.0,14.4,8.1,89.0,123.0
2026-08-18 02:00:00+00:00,Peshawar,34.0151,71.5249,37.6,45.8,422.0,14.6,8.4,96.0,122.0
2026-08-18 03:00:00+00:00,Peshawar,34.0151,71.5249,30.9,40.5,468.0,13.9,8.6,108.0,122.0
2026-08-18 04:00:00+00:00,Peshawar,34.0151,71.5249,29.0,39.5,471.0,11.2,8.5,129.0,121.0
2026-08-18 05:00:00+00:00,Peshawar,34.0151,71.5249,29.7,41.8,454.0,7.4,8.4,156.0,120.0
2026-08-18 06:00:00+00:00,Peshawar,34.0151,71.5249,30.7,43.5,444.0,4.6,8.1,177.0,119.0
2026-08-18 07:00:00+00:00,Peshawar,34.0151,71.5249,32.2,46.2,454.0,3.5,7.8,189.0,118.0
2026-08-18 08:00:00+00:00,Peshawar,34.0151,71.5249,33.4,49.0,472.0,3.2,7.4,197.0,118.0
2026-08-18 09:00:00+00:00,Peshawar,34.0151,71.5249,34.0,50.9,489.0,3.4,7.1,200.0,118.0
2026-08-18 10:00:00+00:00,Peshawar,34.0151,71.5249,34.0,51.2,493.0,3.2,6.8,200.0,133.0
2026-08-18 11:00:00+00:00,Peshawar,34.0151,71.5249,33.9,50.9,497.0,3.4,6.5,196.0,154.0
2026-08-18 12:00:00+00:00,Peshawar,34.0151,71.5249,37.6,54.8,531.0,6.3,6.2,167.0,168.0
2026-08-18 13:00:00+00:00,Peshawar,34.0151,71.5249,39.7,53.4,641.0,14.2,6.8,144.0,174.0
2026-08-18 14:00:00+00:00,Peshawar,34.0151,71.5249,44.5,55.6,782.0,25.4,7.6,111.0,172.0
2026-08-18 15:00:00+00:00,Peshawar,34.0151,71.5249,50.5,60.8,849.0,35.0,8.3,83.0,161.0
2026-08-18 16:00:00+00:00,Peshawar,34.0151,71.5249,56.6,66.1,774.0,41.5,9.0,65.0,143.0
2026-08-18 17:00:00+00:00,Peshawar,34.0151,71.5249,62.2,71.0,626.0,46.6,9.6,52.0,119.0
2026-08-18 18:00:00+00:00,Peshawar,34.0151,71.5249,66.4,75.0,507.0,50.0,10.0,42.0,119.0
2026-08-18 19:00:00+00:00,Peshawar,34.0151,71.5249,69.6,78.9,459.0,51.9,9.9,34.0,120.0
2026-08-18 20:00:00+00:00,Peshawar,34.0151,71.5249,73.1,82.4,439.0,52.2,9.5,29.0,121.0
2026-08-18 21:00:00+00:00,Peshawar,34.0151,71.5249,73.8,81.7,421.0,50.9,9.0,26.0,123.0
2026-08-18 22:00:00+00:00,Peshawar,34.0151,71.5249,71.7,78.5,385.0,47.3,8.3,24.0,125.0
2026-08-18 23:00:00+00:00,Peshawar,34.0151,71.5249,69.2,76.4,350.0,42.0,7.4,24.0,127.0
2026-08-19 00:00:00+00:00,Peshawar,34.0151,71.5249,71.9,79.9,354.0,44.4,7.2,22.0,128.0
2026-08-19 01:00:00+00:00,Peshawar,34.0151,71.5249,72.6,80.6,436.0,40.8,8.6,39.0,131.0
2026-08-19 02:00:00+00:00,Peshawar,34.0151,71.5249,72.9,78.9,556.0,35.5,10.5,64.0,135.0
2026-08-19 03:00:00+00:00,Peshawar,34.0151,71.5249,65.4,76.4,631.0,29.3,11.8,94.0,138.0
2026-08-19 04:00:00+00:00,Peshawar,34.0151,71.5249,61.2,77.5,615.0,21.4,12.1,135.0,142.0
2026-08-19 05:00:00+00:00,Peshawar,34.0151,71.5249,59.8,81.5,553.0,12.6,11.9,180.0,145.0
2026-08-19 06:00:00+00:00,Peshawar,34.0151,71.5249,58.0,85.2,498.0,6.1,11.3,212.0,148.0
2026-08-19 07:00:00+00:00,Peshawar,34.0151,71.5249,57.5,90.3,464.0,3.6,10.2,220.0,150.0
2026-08-19 08:00:00+00:00,Peshawar,34.0151,71.5249,56.3,92.0,437.0,3.4,8.7,215.0,151.0
2026-08-19 09:00:00+00:00,Peshawar,34.0151,71.5249,53.8,89.6,428.0,3.7,7.5,204.0,152.0
2026-08-19 10:00:00+00:00,Peshawar,34.0151,71.5249,55.3,95.5,431.0,3.5,6.8,191.0,152.0
2026-08-19 11:00:00+00:00,Peshawar,34.0151,71.5249,50.9,87.8,452.0,3.9,6.3,173.0,169.0
2026-08-19 12:00:00+00:00,Peshawar,34.0151,71.5249,68.9,120.1,519.0,6.3,6.4,143.0,181.0
2026-08-19 13:00:00+00:00,Peshawar,34.0151,71.5249,62.4,96.4,691.0,8.5,6.8,134.0,183.0
2026-08-19 14:00:00+00:00,Peshawar,34.0151,71.5249,60.8,91.7,909.0,11.6,7.3,121.0,175.0
2026-08-19 15:00:00+00:00,Peshawar,34.0151,71.5249,60.1,88.9,1018.0,14.6,7.8,109.0,161.0
2026-08-19 16:00:00+00:00,Peshawar,34.0151,71.5249,66.8,97.6,920.0,17.4,8.3,99.0,156.0
2026-08-19 17:00:00+00:00,Peshawar,34.0151,71.5249,63.1,87.3,713.0,19.9,8.8,89.0,156.0
2026-08-19 18:00:00+00:00,Peshawar,34.0151,71.5249,57.4,77.3,544.0,21.4,9.1,81.0,156.0
2026-08-19 19:00:00+00:00,Peshawar,34.0151,71.5249,53.6,71.5,471.0,21.1,9.0,75.0,156.0
2026-08-19 20:00:00+00:00,Peshawar,34.0151,71.5249,53.2,70.8,435.0,19.6,8.7,70.0,155.0
2026-08-19 21:00:00+00:00,Peshawar,34.0151,71.5249,53.0,68.0,405.0,18.0,8.5,68.0,155.0
2026-08-19 22:00:00+00:00,Peshawar,34.0151,71.5249,48.9,64.0,364.0,16.1,8.4,68.0,154.0
2026-08-19 23:00:00+00:00,Peshawar,34.0151,71.5249,41.6,54.5,329.0,14.1,8.4,70.0,154.0
2026-08-20 00:00:00+00:00,Peshawar,34.0151,71.5249,40.6,56.5,322.0,12.1,9.6,81.0,153.0
2026-08-20 01:00:00+00:00,Peshawar,34.0151,71.5249,38.3,53.0,368.0,14.5,9.4,79.0,152.0
